"","year","origin_id","destination_id","product","group","hs92_id","hs92_group","color","export_val","import_val","trade_exchange_val","origin_total_export_val","world_total_export_val","pci","rca","pci_rank","top_exporter","top_importer","icon"
"getdata_interval_year_2014.526",2014,"sachl","aschn","Wood Carpentry","Wood Products","094418","09","#b00000",NA,11109871.13,11109871.13,93275799.1,14335782815.5,0.34,NA,495,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.527",2014,"sachl","aschn","Wood Kitchenware","Wood Products","094419","09","#b00000",NA,2545165.65,2545165.65,185712.68,1234834397.09,-0.049,NA,668,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.528",2014,"sachl","aschn","Wood Ornaments","Wood Products","094420","09","#b00000",NA,1980181.57,1980181.57,145408.78,1582063382.03,-0.943,NA,979,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.529",2014,"sachl","aschn","Other Wood Articles","Wood Products","094421","09","#b00000",11105.93,10785590.87,10796696.8,15739801.1,6156218311.92,-0.403,0,814,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.530",2014,NA,NA,"Raw Cork","Wood Products","094501","09","#b00000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.531",2014,NA,NA,"Debacked Cork","Wood Products","094502","09","#b00000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.532",2014,"sachl","aschn","Natural Cork Articles","Wood Products","094503","09","#b00000",NA,58543,58543,1365512.9,746435215.9,-0.174,NA,734,"euprt","nausa","d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.533",2014,"sachl","aschn","Agglomerated Cork","Wood Products","094504","09","#b00000",NA,150560.48,150560.48,2861755.79,765848656.47,0.138,NA,594,"euprt","eufra","d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.534",2014,"sachl","aschn","Plaiting Products","Wood Products","094601","09","#b00000",NA,888367.15,888367.15,22226,419862264,-1.802,NA,1159,"aschn","asjpn","d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.535",2014,"sachl","aschn","Basketwork","Wood Products","094602","09","#b00000",NA,2386153.34,2386153.34,55934.86,1485704866.8,-1.847,NA,1166,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_09.png"
"getdata_interval_year_2014.536",2014,NA,NA,"Mechanical Wood Pulp","Paper Goods","104701","10","#d7d2c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.537",2014,NA,NA,"Dissolving Grades Chemical Woodpulp","Paper Goods","104702","10","#d7d2c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.538",2014,"sachl","aschn","Sulfate Chemical Woodpulp","Paper Goods","104703","10","#d7d2c7",1172013212.12,NA,1172013212.12,2981255729.01,30520172845.6,0.161,7.73,579,"sabra","aschn","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.539",2014,"sachl","aschn","Sulfite Chemical Woodpulp","Paper Goods","104704","10","#d7d2c7",288375.82,NA,288375.82,9553327.9,557891761.63,0.897,0.1,249,"nacan","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.540",2014,NA,NA,"Semi chemical Woodpulp","Paper Goods","104705","10","#d7d2c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.541",2014,NA,NA,"Recovered Paper Pulp","Paper Goods","104706","10","#d7d2c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.542",2014,"sachl","aschn","Recovered Paper","Paper Goods","104707","10","#d7d2c7",129439,NA,129439,2415091.81,9815775828.4,-0.188,0,740,"nausa","aschn","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.543",2014,NA,NA,"Newsprint","Paper Goods","104801","10","#d7d2c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.544",2014,"sachl","aschn","Uncoated Paper","Paper Goods","104802","10","#d7d2c7",NA,7223147.31,7223147.31,5255359.13,22151815929.3,0.822,NA,289,"asidn","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.545",2014,"sachl","aschn","Facial Tissue","Paper Goods","104803","10","#d7d2c7",NA,2719243.45,2719243.45,10221877.17,3857383213.9,-0.151,NA,723,"euita","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.546",2014,"sachl","aschn","Uncoated Kraft Paper","Paper Goods","104804","10","#d7d2c7",NA,2127666.99,2127666.99,48814283.72,13309763013.4,0.119,NA,601,"nausa","eudeu","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.547",2014,"sachl","aschn","Other Uncoated Paper","Paper Goods","104805","10","#d7d2c7",NA,1958523.3,1958523.3,43965181.44,12013177069.1,0.471,NA,438,"eudeu","eudeu","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.548",2014,"sachl","aschn","Vegetable Parchment","Paper Goods","104806","10","#d7d2c7",NA,56743.64,56743.64,31901.86,1796733584.43,1.665,NA,26,"eufin","eudeu","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.549",2014,"sachl","aschn","Composite Paper","Paper Goods","104807","10","#d7d2c7",NA,495425,495425,378176.71,792672866.94,0.914,NA,240,"eunld","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.550",2014,"sachl","aschn","Corrugated Paper","Paper Goods","104808","10","#d7d2c7",NA,475363.49,475363.49,1021218.46,1827851137.9,0.394,NA,473,"nausa","namex","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.551",2014,"sachl","aschn","Carbon Paper","Paper Goods","104809","10","#d7d2c7",NA,5953250.98,5953250.98,14462.83,1034377933.29,-0.097,NA,693,"eudeu","eugbr","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.552",2014,"sachl","aschn","Kaolin Coated Paper","Paper Goods","104810","10","#d7d2c7",235475.88,5421054.59,5656530.47,362029419.61,31337115737.4,0.59,0,387,"eufin","eudeu","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.553",2014,"sachl","aschn","Cellulose Fibers Paper","Paper Goods","104811","10","#d7d2c7",NA,4178096.12,4178096.12,6467259.24,15644281214.1,0.592,NA,385,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.554",2014,"sachl","aschn","Paper Pulp Filter Blocks","Paper Goods","104812","10","#d7d2c7",NA,2136.42,2136.42,60403.12,166641635.49,0.722,NA,325,"eudeu","eurus","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.555",2014,"sachl","aschn","Cigarette Paper","Paper Goods","104813","10","#d7d2c7",NA,21260.59,21260.59,304071.58,2337344492.22,0.359,NA,485,"euaut","eudeu","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.556",2014,"sachl","aschn","Wallpaper","Paper Goods","104814","10","#d7d2c7",NA,167989.08,167989.08,836007.01,2166822222.89,0.97,NA,214,"eudeu","eurus","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.557",2014,NA,NA,"Paper Floor Coverings","Paper Goods","104815","10","#d7d2c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.558",2014,"sachl","aschn","Other Carbon Paper","Paper Goods","104816","10","#d7d2c7",NA,1722290.64,1722290.64,1148061.4,503041351.2,-0.095,NA,691,"nausa","namex","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.559",2014,"sachl","aschn","Letter Stock","Paper Goods","104817","10","#d7d2c7",NA,573797.79,573797.79,435178.03,1077929356.96,0.319,NA,508,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.560",2014,"sachl","aschn","Toilet Paper","Paper Goods","104818","10","#d7d2c7",1198.38,18186427.56,18187625.94,42375150.95,27213965380.9,0.179,0,567,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.561",2014,"sachl","aschn","Paper Containers","Paper Goods","104819","10","#d7d2c7",18265.98,12540266.35,12558532.33,50892529.44,21806651837.1,-0.463,0,833,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.562",2014,"sachl","aschn","Paper Notebooks","Paper Goods","104820","10","#d7d2c7",57702.99,11469663.25,11527366.24,8861637.51,4512159891.58,-0.55,0,869,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.563",2014,"sachl","aschn","Paper Labels","Paper Goods","104821","10","#d7d2c7",NA,1184999.03,1184999.03,5822933.17,5388825540.57,-0.25,NA,765,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.564",2014,"sachl","aschn","Paper Spools","Paper Goods","104822","10","#d7d2c7",NA,32897.14,32897.14,766019.64,424249601.67,0.577,NA,393,"eudeu","eudeu","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.565",2014,"sachl","aschn","Shaped Paper","Paper Goods","104823","10","#d7d2c7",40172.02,6561305.27,6601477.29,26944042.98,12370208266.9,0.081,0,619,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.566",2014,"sachl","aschn","Brochures","Paper Goods","104901","10","#d7d2c7",4688,8675367.81,8680055.81,5174710.18,16489031425.6,0.471,0,437,"nausa","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.567",2014,"sachl","aschn","Newspapers","Paper Goods","104902","10","#d7d2c7",NA,7047.99,7047.99,1172809.79,4873323535.73,0.654,NA,357,"nausa","nacan","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.568",2014,"sachl","aschn","Children's Picture Books","Paper Goods","104903","10","#d7d2c7",NA,1655658.73,1655658.73,545407.57,1045930009.38,-0.156,NA,725,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.569",2014,NA,NA,"Sheet Music","Paper Goods","104904","10","#d7d2c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.570",2014,"sachl","aschn","Maps","Paper Goods","104905","10","#d7d2c7",NA,92834.6,92834.6,12858.16,272592246.43,0.368,NA,482,"eugbr","eudeu","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.571",2014,NA,NA,"Architectural Plans","Paper Goods","104906","10","#d7d2c7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.572",2014,"sachl","aschn","Postage Stamps","Paper Goods","104907","10","#d7d2c7",NA,1678420.19,1678420.19,48052,2245256216.41,-0.623,NA,893,"nausa","aschn","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.573",2014,"sachl","aschn","Decals","Paper Goods","104908","10","#d7d2c7",NA,795494.73,795494.73,133158.69,1166624689.75,0.736,NA,318,"eudeu","aschn","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.574",2014,"sachl","aschn","Postcards","Paper Goods","104909","10","#d7d2c7",NA,266435.05,266435.05,269368.01,1297475581.24,0.443,NA,451,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.575",2014,"sachl","aschn","Calendars","Paper Goods","104910","10","#d7d2c7",NA,453074.91,453074.91,212791.11,542132571.93,0.208,NA,553,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.576",2014,"sachl","aschn","Other Printed Material","Paper Goods","104911","10","#d7d2c7",4940,3334608.36,3339548.36,21533071.5,11128877543.5,0.537,0,406,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_10.png"
"getdata_interval_year_2014.577",2014,NA,NA,"Silkworm Cocoons","Textiles","115001","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.578",2014,NA,NA,"Raw Silk","Textiles","115002","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.579",2014,NA,NA,"Silk Waste","Textiles","115003","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.580",2014,NA,NA,"Non-Retail Silk Yarn","Textiles","115004","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.581",2014,"sachl","aschn","Silk Waste Yarn","Textiles","115005","11","#105b10",NA,1029.22,1029.22,NA,135423418.18,-0.292,NA,777,"aschn","asvnm","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.582",2014,NA,NA,"Retail Silk Yarn","Textiles","115006","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.583",2014,"sachl","aschn","Silk Fabrics","Textiles","115007","11","#105b10",NA,81959.03,81959.03,1257.33,1469045730.34,0.42,NA,465,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.584",2014,"sachl","aschn","Wool","Textiles","115101","11","#105b10",14506561.36,NA,14506561.36,16184169.71,4208530807.76,-1.428,0.69,1097,"ocaus","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.585",2014,NA,NA,"Animal Hair","Textiles","115102","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.586",2014,"sachl","aschn","Wool or Animal Hair Waste","Textiles","115103","11","#105b10",484421.94,NA,484421.94,532751.88,140117008.87,-0.579,0.7,880,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.587",2014,NA,NA,"Garnetted Wool or Animal Hair","Textiles","115104","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.588",2014,"sachl","aschn","Prepared Wool or Animal Hair","Textiles","115105","11","#105b10",117415,162097.33,279512.33,17652803.44,2033229391.61,-1.018,0.01,1003,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.589",2014,"sachl","aschn","Non-Retail Carded Wool Yarn","Textiles","115106","11","#105b10",NA,4001.53,4001.53,NA,749609375.34,0.229,NA,542,"euita","ashkg","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.590",2014,"sachl","aschn","Non-Retail Combed Wool Yarn","Textiles","115107","11","#105b10",NA,1138788.66,1138788.66,NA,1537346490.27,0.279,NA,521,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.591",2014,NA,NA,"Non-Retail Animal Hair Yarn","Textiles","115108","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.592",2014,"sachl","aschn","Retail Wool or Animal Hair Yarn","Textiles","115109","11","#105b10",NA,45471.45,45471.45,212181.21,592251209.46,0.595,NA,384,"euita","eudeu","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.593",2014,NA,NA,"Horsehair Yarn","Textiles","115110","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.594",2014,"sachl","aschn","Carded Wool or Animal Hair Fabric","Textiles","115111","11","#105b10",4747,108604.74,113351.74,1157372,1184158026.56,0.357,0,486,"euita","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.595",2014,"sachl","aschn","Combed Wool or Animal Hair Fabric","Textiles","115112","11","#105b10",62091,853172.54,915263.54,14471342.27,2493266797.85,0.371,0.01,481,"euita","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.596",2014,"sachl","aschn","Horsehair Fabric","Textiles","115113","11","#105b10",NA,11332.82,11332.82,2447,22015559.84,-0.123,NA,710,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.597",2014,NA,NA,"Raw Cotton","Textiles","115201","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.598",2014,"sachl","aschn","Cotton Waste","Textiles","115202","11","#105b10",NA,453413.64,453413.64,NA,534213170.76,-1.929,NA,1177,"astur","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.599",2014,"sachl","aschn","Prepared Cotton","Textiles","115203","11","#105b10",NA,9027.68,9027.68,NA,318275569.29,-1.531,NA,1122,"nausa","nagtm","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.600",2014,"sachl","aschn","Cotton Sewing Thread","Textiles","115204","11","#105b10",NA,285243.02,285243.02,6920.29,222526861.65,-0.819,NA,947,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.601",2014,"sachl","aschn","Non-Retail Pure Cotton Yarn","Textiles","115205","11","#105b10",NA,82269.99,82269.99,86945.77,13765880194.3,-1.766,NA,1156,"asind","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.602",2014,"sachl","aschn","Non-Retail Mixed Cotton Yarn","Textiles","115206","11","#105b10",NA,10936.52,10936.52,40410.84,1747055666.78,-0.946,NA,981,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.603",2014,"sachl","aschn","Retail Cotton Yarn","Textiles","115207","11","#105b10",NA,38347.27,38347.27,13450.65,360713648.9,-0.626,NA,895,"nacan","nadom","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.604",2014,"sachl","aschn","Light Pure Woven Cotton","Textiles","115208","11","#105b10",NA,17786450.08,17786450.08,25532,12277717138.9,-1.378,NA,1090,"aschn","asbgd","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.605",2014,"sachl","aschn","Heavy Pure Woven Cotton","Textiles","115209","11","#105b10",NA,16160789.8,16160789.8,1384559.82,8209438357.16,-1.099,NA,1030,"aschn","asbgd","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.606",2014,"sachl","aschn","Light Mixed Woven Cotton","Textiles","115210","11","#105b10",NA,354753.47,354753.47,13911,2366237721.1,-0.467,NA,834,"aschn","asbgd","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.607",2014,"sachl","aschn","Heavy Mixed Woven Cotton","Textiles","115211","11","#105b10",NA,28723591.36,28723591.36,849174.54,3035049415.69,-0.751,NA,928,"aschn","asbgd","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.608",2014,"sachl","aschn","Other Cotton Fabrics","Textiles","115212","11","#105b10",NA,372491.9,372491.9,NA,930666226.92,-1.177,NA,1045,"nadom","nahti","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.609",2014,NA,NA,"Flax Fibers","Textiles","115301","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.610",2014,NA,NA,"Hemp Fibers","Textiles","115302","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.611",2014,"sachl","aschn","Jute and Other Textile Fibers","Textiles","115303","11","#105b10",NA,18366.71,18366.71,NA,184589996.38,-2.851,NA,1217,"asbgd","aspak","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.612",2014,NA,NA,"Agave","Textiles","115304","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.613",2014,NA,NA,"Coconut and Other Vegetable Fibers","Textiles","115305","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.614",2014,"sachl","aschn","Flax Yarn","Textiles","115306","11","#105b10",NA,236497.38,236497.38,NA,436300500.23,0.113,NA,602,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.615",2014,NA,NA,"Jute Yarn","Textiles","115307","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.616",2014,"sachl","aschn","Other Vegetable Fibers Yarn","Textiles","115308","11","#105b10",NA,18787.11,18787.11,1567.02,115305204.92,-0.789,NA,938,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.617",2014,"sachl","aschn","Flax Woven Fabric","Textiles","115309","11","#105b10",1676,559039.63,560715.63,1445398.32,1044288141.04,0.528,0,413,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.618",2014,"sachl","aschn","Jute Woven Fabric","Textiles","115310","11","#105b10",NA,2860,2860,NA,169414407.16,-1.972,NA,1182,"asind","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.619",2014,"sachl","aschn","Other Vegetable Fibers Fabric","Textiles","115311","11","#105b10",NA,7939.41,7939.41,NA,173648550.22,-1.002,NA,996,"aschn","askor","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.620",2014,"sachl","aschn","Artificial Filament Sewing Thread","Textiles","115401","11","#105b10",NA,1279340.41,1279340.41,37692.22,1298031440.5,-0.128,NA,713,"aschn","namex","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.621",2014,"sachl","aschn","Non-Retail Synthetic Filament Yarn","Textiles","115402","11","#105b10",NA,12838646.83,12838646.83,406718.18,19252503221.4,0.287,NA,519,"aschn","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.622",2014,"sachl","aschn","Non-Retail Artificial Filament Yarn","Textiles","115403","11","#105b10",NA,35752.76,35752.76,265991.34,1423541213.37,0.823,NA,288,"aschn","euita","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.623",2014,"sachl","aschn","Synthetic Monofilament","Textiles","115404","11","#105b10",NA,422878.66,422878.66,14347,1451474542.3,0.463,NA,443,"eudeu","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.624",2014,"sachl","aschn","Artificial Monofilament","Textiles","115405","11","#105b10",NA,306555.1,306555.1,NA,30927619.37,0.428,NA,462,"afegy","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.625",2014,"sachl","aschn","Retail Artificial Filament Yarn","Textiles","115406","11","#105b10",NA,181125.32,181125.32,5190,102305293.25,-0.51,NA,852,"aschn","ashkg","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.626",2014,"sachl","aschn","Synthetic Filament Yarn Woven Fabric","Textiles","115407","11","#105b10",NA,82045303.53,82045303.53,20747176.72,21945279699.8,-0.554,NA,870,"aschn","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.627",2014,"sachl","aschn","Artificial Filament Yarn Woven Fabric","Textiles","115408","11","#105b10",NA,558475.23,558475.23,3294305.92,1561922932.16,-0.088,NA,685,"euita","aschn","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.628",2014,"sachl","aschn","Synthetic Filament Tow","Textiles","115501","11","#105b10",NA,107396.38,107396.38,NA,1446166407.29,-0.223,NA,752,"asjpn","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.629",2014,NA,NA,"Artificial Filament Tow","Textiles","115502","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.630",2014,"sachl","aschn","Unprocessed Synthetic Staple Fibers","Textiles","115503","11","#105b10",NA,6369790.29,6369790.29,141901.01,8277172356.72,0.005,NA,652,"aschn","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.631",2014,NA,NA,"Unprocessed Artificial Staple Fibers","Textiles","115504","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.632",2014,NA,NA,"Artificial Fibers Waste","Textiles","115505","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.633",2014,"sachl","aschn","Processed Synthetic Staple Fibers","Textiles","115506","11","#105b10",NA,68043.73,68043.73,NA,374883993.63,0.081,NA,618,"astur","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.634",2014,NA,NA,"Processed Artificial Staple Fibers","Textiles","115507","11","#105b10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.635",2014,"sachl","aschn","Non-Retail Artificial Staple Fibers Sewing Thread","Textiles","115508","11","#105b10",NA,1417993.82,1417993.82,32396,755386919.77,-0.529,NA,861,"aschn","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.636",2014,"sachl","aschn","Non-Retail Synthetic Staple Fibers Yarn","Textiles","115509","11","#105b10",NA,1235968.06,1235968.06,1519141.48,5529971041.61,-0.508,NA,851,"aschn","astur","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.637",2014,"sachl","aschn","Non-Retail Artificial Staple Fibers Yarn","Textiles","115510","11","#105b10",NA,246743.06,246743.06,74866.3,1555986594.65,-0.544,NA,866,"asidn","sabra","d3plus-1.9.8/icons/hs92/hs92_11.png"
"getdata_interval_year_2014.638",2014,"sachl","aschn","Retail Artificial Staple Fibers Yarn","Textiles","115511","11","#105b10",NA,278074.56,278074.56,223982.18,511995758.58,-0.803,NA,941,"astur","nausa","d3plus-1.9.8/icons/hs92/hs92_11.png"
