"","year","group","product_id","product","group_id","import_val","export_val","trade_exchange_val","world_trade_val","rca","color","image"
"441",2012,"Machines","168440","Book-binding Machines","16",262479.09,NA,262479.09,1281451622.3,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"442",2012,"Machines","168441","Other Paper Machinery","16",7232016.44,NA,7232016.44,5677129690.71,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"443",2012,"Machines","168442","Print Production Machinery","16",1034752.6,NA,1034752.6,2459838409.81,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"444",2012,"Machines","168443","Industrial Printers","16",88146436.13,1822,88148258.13,71600414922.8,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"445",2012,"Machines","168444","Artificial Textile Machinery","16",19152.53,NA,19152.53,935120125.47,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"446",2012,"Machines","168445","Textile Fiber Machinery","16",32048,180000,212048,3347527541.6,"0.01","#17bcef","d3plus/icons/hs/hs_16.png"
"447",2012,"Machines","168446","Looms","16",165537.12,NA,165537.12,1991329660.32,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"448",2012,"Machines","168447","Knitting Machines","16",2207921.36,NA,2207921.36,2815134275.76,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"449",2012,"Machines","168448","Knitting Machine Accessories","16",225252.67,NA,225252.67,4615171974.39,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"450",2012,"Machines","168449","Felt Machinery","16",2198.66,NA,2198.66,807800896.14,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"451",2012,"Machines","168450","Household Washing Machines","16",58342188.54,NA,58342188.54,14568156867.5,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"452",2012,"Machines","168451","Textile Processing Machines","16",7925376.99,NA,7925376.99,6761563458,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"453",2012,"Machines","168452","Sewing Machines","16",15572657.13,NA,15572657.13,4564061163.45,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"454",2012,"Machines","168453","Leather Machinery","16",212609.61,NA,212609.61,802537001.79,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"455",2012,"Machines","168454","Casting Machines","16",273331.86,NA,273331.86,3420679333.86,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"456",2012,"Machines","168455","Metal-Rolling Mills","16",2532501.45,615000,3147501.45,6638952633.98,"0.02","#17bcef","d3plus/icons/hs/hs_16.png"
"457",2012,"Machines","168456","Non-Mechanical Removal Machinery","16",5059006.94,NA,5059006.94,9134573154.96,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"458",2012,"Machines","168457","Metalworking Transfer Machines","16",356310.62,NA,356310.62,13898987133.2,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"459",2012,"Machines","168458","Metal Lathes","16",9364124.89,NA,9364124.89,8264799274.65,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"460",2012,"Machines","168459","Drilling Machines","16",3372335.71,NA,3372335.71,5088977246.28,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"461",2012,"Machines","168460","Metal Finishing Machines","16",2283036.53,NA,2283036.53,5651953310.99,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"462",2012,"Machines","168461","Metalworking Machines","16",1202902.69,NA,1202902.69,2996809735.33,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"463",2012,"Machines","168462","Forging Machines","16",7534504.07,NA,7534504.07,11185249112.9,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"464",2012,"Machines","168463","Other Non-Metal Removal Machinery","16",3671159.84,NA,3671159.84,2281078907.33,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"465",2012,"Machines","168464","Stone Working Machines","16",988620.72,NA,988620.72,2561018453.86,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"466",2012,"Machines","168465","Woodworking machines","16",17983021.46,NA,17983021.46,6544324981.92,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"467",2012,"Machines","168466","Metalworking Machine Parts","16",1723782.05,NA,1723782.05,18220579198.1,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"468",2012,"Machines","168467","Motor-working Tools","16",11430985.14,NA,11430985.14,8794308171.42,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"469",2012,"Machines","168468","Soldering and Welding Machinery","16",2379809.65,NA,2379809.65,1196895284.68,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"470",2012,"Machines","168469","Typewriters","16",25601.76,NA,25601.76,66539788.18,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"471",2012,"Machines","168470","Calculators","16",22734811.12,NA,22734811.12,4525212381.1,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"472",2012,"Machines","168471","Computers","16",944284580.65,2905252.42,947189833.07,394785846185,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"473",2012,"Machines","168472","Other Office Machines","16",32637,12719,45356,5589222539.67,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"474",2012,"Machines","168473","Office Machine Parts","16",33569888.58,70322.06,33640210.64,111934867966,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"475",2012,"Machines","168474","Stone Processing Machines","16",72424352.79,6151.11,72430503.9,20517119123.8,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"476",2012,"Machines","168475","Glass Working Machines","16",1047194.21,NA,1047194.21,2581547434.17,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"477",2012,"Machines","168476","Vending Machines","16",404848.67,NA,404848.67,1809618174.26,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"478",2012,"Machines","168477","Rubberworking Machinery","16",15129174.47,NA,15129174.47,26148106770.1,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"479",2012,"Machines","168478","Tobacco Processing Machines","16",3000,NA,3000,1526165132.05,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"480",2012,"Machines","168479","Machinery Having Individual Functions","16",11482805.94,515051.27,11997857.21,77049901134.5,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"481",2012,"Machines","168480","Metal Molds","16",5640663.91,2273,5642936.91,16576333967.2,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"482",2012,"Machines","168481","Valves","16",90284258.33,185597.69,90469856.02,83161258229.4,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"483",2012,"Machines","168482","Ball Bearings","16",9377285.22,12776.56,9390061.78,32263234863.3,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"484",2012,"Machines","168483","Transmissions","16",13876664.02,60171,13936835.02,52635159834,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"485",2012,"Machines","168484","Gaskets","16",1669475.37,NA,1669475.37,4065322924.84,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"486",2012,"Machines","168485","Boat Propellers","16",2799973,16036.32,2816009.32,8850960658.71,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"487",2012,"Machines","168501","Electric Motors","16",20277133.85,76341.17,20353475.02,49083235184.2,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"488",2012,"Machines","168502","Electric Generating Sets","16",92782369.46,NA,92782369.46,29569216654.7,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"489",2012,"Machines","168503","Electric Motor Parts","16",998304.16,NA,998304.16,19719098386,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"490",2012,"Machines","168504","Electrical Transformers","16",63502208.21,78674.88,63580883.09,82820879721.3,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"491",2012,"Machines","168505","Electromagnets","16",3312624.48,NA,3312624.48,9433049431.87,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"492",2012,"Machines","168506","Batteries","16",14906767.71,NA,14906767.71,7162428087.8,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"493",2012,"Machines","168507","Electric Batteries","16",20622427.62,8325,20630752.62,32585851926,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"494",2012,"Machines","168508","Vacuum Cleaners","16",44721356.03,NA,44721356.03,13178501481.6,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"495",2012,"Machines","168509","Other Domestic Electric Housewares","16",58660027.89,NA,58660027.89,18208407252,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"496",2012,"Machines","168510","Hair Trimmers","16",11398385.67,NA,11398385.67,3353545972.14,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"497",2012,"Machines","168511","Electrical Ignitions","16",5963128.65,3573,5966701.65,18945318355.3,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"498",2012,"Machines","168512","Electrical Lighting and Signalling Equipment","16",18859219.07,NA,18859219.07,20820447574.2,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"499",2012,"Machines","168513","Portable Lighting","16",27449411.97,NA,27449411.97,3030916884.15,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"500",2012,"Machines","168514","Electric Furnaces","16",558476.2,1699,560175.2,5436696303.14,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"501",2012,"Machines","168515","Electric Soldering Equipment","16",16847688.33,NA,16847688.33,10637319704.6,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"502",2012,"Machines","168516","Electric Heaters","16",104134357.45,2419.37,104136776.82,40723448617.8,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"503",2012,"Machines","168517","Telephones","16",276914829.56,3404274.65,280319104.21,218452449127,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"504",2012,"Machines","168518","Microphones and Headphones","16",84337242.69,NA,84337242.69,29984896125.8,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"505",2012,"Machines","168519","Sound Recording Equipment","16",7951012.03,NA,7951012.03,4364976197.57,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"506",2012,"Machines","168520","Dictation Machines","16",18581,NA,18581,27688744.82,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"507",2012,"Machines","168521","Video Recording Equipment","16",179593759.95,NA,179593759.95,55207628680.9,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"508",2012,"Machines","168522","Audio and Video Recording Accessories","16",1147948.88,NA,1147948.88,6023409038.47,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"509",2012,"Machines","168523","Blank Audio Media","16",34209091.63,6050.93,34215142.56,30181423530.9,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"510",2012,"Machines","168524","Sound Recordings","16",13973021.98,NA,13973021.98,20221793145.2,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"511",2012,"Machines","168525","Broadcasting Equipment","16",1311885659.2,1029360.61,1312915019.81,212555968680,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"512",2012,"Machines","168526","Navigation Equipment","16",10263206.56,NA,10263206.56,19629828994.7,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"513",2012,"Machines","168527","Radio Receivers","16",114314316.86,NA,114314316.86,18842189557.9,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"514",2012,"Machines","168528","Video Displays","16",241274907.88,13300,241288207.88,87988372097.5,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"515",2012,"Machines","168529","Broadcasting Accessories","16",28938506.11,1978,28940484.11,72313047075,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"516",2012,"Machines","168530","Traffic Signals","16",1217387.22,NA,1217387.22,2364493401.17,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"517",2012,"Machines","168531","Audio Alarms","16",13907724.58,12649,13920373.58,16126624463.1,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"518",2012,"Machines","168532","Electrical Capacitors","16",1084012.3,22468,1106480.3,20712355987.4,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"519",2012,"Machines","168533","Electrical Resistors","16",199013.39,1317,200330.39,8677237023.97,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"520",2012,"Machines","168534","Printed Circuit Boards","16",400369.51,2458,402827.51,40687953730.1,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"521",2012,"Machines","168535","High-voltage Protection Equipment","16",4111648.77,NA,4111648.77,9517596242.6,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"522",2012,"Machines","168536","Low-voltage Protection Equipment","16",30432312.88,249696.54,30682009.42,86352218603.3,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"523",2012,"Machines","168537","Electrical Control Boards","16",8791024.25,24920,8815944.25,47048357041.8,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"524",2012,"Machines","168538","Electrical Power Accessories","16",7495372.34,12405,7507777.34,31970260982.2,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"525",2012,"Machines","168539","Electric Filament","16",44264199.56,34262,44298461.56,17654625133,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"526",2012,"Machines","168540","Cathode Tubes","16",150669.49,NA,150669.49,2630262391.98,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"527",2012,"Machines","168541","Semiconductor Devices","16",11548111.18,6036,11554147.18,83301676899.1,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"528",2012,"Machines","168542","Integrated Circuits","16",20634095.83,5339.86,20639435.69,325805693331,"0","#17bcef","d3plus/icons/hs/hs_16.png"
"529",2012,"Machines","168543","Other Electrical Machinery","16",588362.34,1798659.12,2387021.46,27159635785.2,"0.01","#17bcef","d3plus/icons/hs/hs_16.png"
"530",2012,"Machines","168544","Insulated Wire","16",65938235.2,2404287.24,68342522.44,105474534419,"0.01","#17bcef","d3plus/icons/hs/hs_16.png"
"531",2012,"Machines","168545","Carbon-based Electronics","16",4226304.42,NA,4226304.42,6678079580.16,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"532",2012,"Machines","168546","Electrical Insulators","16",3988923.46,NA,3988923.46,2621914419.81,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"533",2012,"Machines","168547","Metal Insulating Fittings","16",1291650.81,NA,1291650.81,4500812700.68,NA,"#17bcef","d3plus/icons/hs/hs_16.png"
"534",2012,"Machines","168548","Electrical Parts","16",32625.74,184233,216858.74,3601722350.25,"0.01","#17bcef","d3plus/icons/hs/hs_16.png"
"536",2012,"Metals","157202","Ferroalloys","15",13708581.86,8400,13716981.86,31246554266.4,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"537",2012,"Metals","157203","Iron Reductions","15",1364.41,NA,1364.41,4331331623.96,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"538",2012,"Metals","157204","Scrap Iron","15",41663.18,955438.62,997101.8,50768042691.6,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"539",2012,"Metals","157205","Iron Powder","15",122175.85,NA,122175.85,2268049228.38,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"542",2012,"Metals","157208","Hot-Rolled Iron","15",6955538.09,17451,6972989.09,57879161367.5,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"543",2012,"Metals","157209","Cold-Rolled Iron","15",35944233.9,NA,35944233.9,19860773969.9,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"544",2012,"Metals","157210","Coated Flat-Rolled Iron","15",233581013.05,NA,233581013.05,49122216345.6,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"545",2012,"Metals","157211","Large Flat-Rolled Iron","15",421106.59,NA,421106.59,5040869681.12,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"546",2012,"Metals","157212","Large Coated Flat-Rolled Iron","15",2458533.24,NA,2458533.24,4217154384.66,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"547",2012,"Metals","157213","Hot-Rolled Iron Bars","15",14509.17,NA,14509.17,14221632338.3,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"548",2012,"Metals","157214","Raw Iron Bars","15",533857.6,NA,533857.6,23149812787.8,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"549",2012,"Metals","157215","Other Iron Bars","15",25217.63,NA,25217.63,3278037569.66,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"550",2012,"Metals","157216","Iron Blocks","15",4861239.78,NA,4861239.78,16589176197,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"551",2012,"Metals","157217","Iron Wire","15",10576411.61,NA,10576411.61,7269761515.21,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"552",2012,"Metals","157218","Stainless Steel Ingots","15",6605.66,NA,6605.66,2359749637.12,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"553",2012,"Metals","157219","Large Flat-Rolled Stainless Steel","15",13222590.26,NA,13222590.26,28800195238.9,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"554",2012,"Metals","157220","Flat-Rolled Stainless Steel","15",520524.65,NA,520524.65,4605707428.06,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"556",2012,"Metals","157222","Other Stainless Steel Bars","15",2470588.99,NA,2470588.99,6650393371.43,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"557",2012,"Metals","157223","Stainless Steel Wire","15",1237611.57,NA,1237611.57,2232306906.22,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"559",2012,"Metals","157225","Flat Flat-Rolled Steel","15",121170480.05,NA,121170480.05,24478381790.5,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"560",2012,"Metals","157226","Flat-Rolled Iron","15",46692.73,NA,46692.73,3389970025.03,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"561",2012,"Metals","157227","Steel Bars","15",16404632.89,NA,16404632.89,4768201844.38,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"562",2012,"Metals","157228","Other Steel Bars","15",59637856.59,NA,59637856.59,14472886125.3,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"563",2012,"Metals","157229","Steel Wire","15",1793393.81,NA,1793393.81,2379736821.17,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"564",2012,"Metals","157301","Iron Sheet Piling","15",2011864.05,NA,2011864.05,2075137275.41,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"565",2012,"Metals","157302","Iron Railway Products","15",473386.57,NA,473386.57,4582292076.64,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"566",2012,"Metals","157303","Cast Iron Pipes","15",185088.5,NA,185088.5,1954044916.18,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"567",2012,"Metals","157304","Iron Pipes","15",19272252.59,NA,19272252.59,37458979420.1,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"568",2012,"Metals","157305","Other Large Iron Pipes","15",37579657,NA,37579657,14064757036.3,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"569",2012,"Metals","157306","Other Small Iron Pipes","15",98528758.26,NA,98528758.26,25577045370.1,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"570",2012,"Metals","157307","Iron Pipe Fittings","15",36954759,15559.26,36970318.26,20095639165.6,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"571",2012,"Metals","157308","Iron Structures","15",59347842.07,43210,59391052.07,44291430641.7,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"572",2012,"Metals","157309","Large Iron Containers","15",5652345.06,NA,5652345.06,4227585004.66,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"573",2012,"Metals","157310","Small Iron Containers","15",1587412.5,NA,1587412.5,5994062736.91,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"574",2012,"Metals","157311","Iron Gas Containers","15",4596491.58,NA,4596491.58,3268661458.43,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"575",2012,"Metals","157312","Stranded Iron Wire","15",14112103.21,NA,14112103.21,7211706203,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"576",2012,"Metals","157313","Barbed Wire","15",1391726.51,NA,1391726.51,249976353.37,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"577",2012,"Metals","157314","Iron Cloth","15",11162839.84,NA,11162839.84,4627919069.79,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"578",2012,"Metals","157315","Iron Chains","15",20956983.24,NA,20956983.24,4993446419.9,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"579",2012,"Metals","157316","Iron Anchors","15",197679.94,NA,197679.94,293216038.13,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"580",2012,"Metals","157317","Iron Nails","15",12225453.93,NA,12225453.93,2579259014.73,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"581",2012,"Metals","157318","Iron Fasteners","15",36413708.32,128223.26,36541931.58,35563141347,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"582",2012,"Metals","157319","Iron Sewing Needles","15",1270784.73,NA,1270784.73,316603759.03,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"583",2012,"Metals","157320","Iron Springs","15",2349567.49,NA,2349567.49,6405402079.44,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"584",2012,"Metals","157321","Iron Stovetops","15",23439615.07,NA,23439615.07,9434767598.3,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"585",2012,"Metals","157322","Iron Radiators","15",834742.19,NA,834742.19,3401146346.01,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"586",2012,"Metals","157323","Iron Housewares","15",50778847.68,NA,50778847.68,9780543793.75,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"587",2012,"Metals","157324","Iron Toiletry","15",14496352.92,NA,14496352.92,2697102973.51,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"588",2012,"Metals","157325","Other Cast Iron Products","15",3941727.52,2443.5,3944171.02,6601619096.43,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"589",2012,"Metals","157326","Other Iron Products","15",77650890.03,27929116.57,105580006.6,44544371608.3,"0.14","#5e1f05","d3plus/icons/hs/hs_15.png"
"590",2012,"Metals","157401","Precipitated Copper","15",NA,253702961.42,253702961.42,1379042408.59,"40.41","#5e1f05","d3plus/icons/hs/hs_15.png"
"591",2012,"Metals","157402","Raw Copper","15",NA,1338896147.2,1338896147.2,9231305117.78,"31.86","#5e1f05","d3plus/icons/hs/hs_15.png"
"592",2012,"Metals","157403","Refined Copper","15",12083.76,8480209624.55,8480221708.31,75594427581.2,"24.64","#5e1f05","d3plus/icons/hs/hs_15.png"
"593",2012,"Metals","157404","Scrap Copper","15",4978.48,134263699.59,134268678.07,31277512184.2,"0.94","#5e1f05","d3plus/icons/hs/hs_15.png"
"594",2012,"Metals","157405","Copper Alloys","15",9518,NA,9518,275205863.73,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"596",2012,"Metals","157407","Copper Bars","15",55734.29,564400.58,620134.87,7255896606.59,"0.02","#5e1f05","d3plus/icons/hs/hs_15.png"
"597",2012,"Metals","157408","Copper Wire","15",63939.78,5985032,6048971.78,21471329888,"0.06","#5e1f05","d3plus/icons/hs/hs_15.png"
"598",2012,"Metals","157409","Copper Plating","15",3602847.33,99677,3702524.33,9044932566.2,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"599",2012,"Metals","157410","Copper Foil","15",110276.07,NA,110276.07,6407060770.65,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"600",2012,"Metals","157411","Copper Pipes","15",5575087.55,1256715,6831802.55,7068204864.55,"0.04","#5e1f05","d3plus/icons/hs/hs_15.png"
"601",2012,"Metals","157412","Copper Pipe Fittings","15",18760286.14,202372.77,18962658.91,4137196999.78,"0.01","#5e1f05","d3plus/icons/hs/hs_15.png"
"602",2012,"Metals","157413","Stranded Copper Wire","15",4009.36,4071869,4075878.36,1949781699.25,"0.46","#5e1f05","d3plus/icons/hs/hs_15.png"
"604",2012,"Metals","157415","Copper Fasteners","15",189579.42,NA,189579.42,1038812175.92,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"607",2012,"Metals","157418","Copper Housewares","15",1757023.75,NA,1757023.75,719671577.6,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"608",2012,"Metals","157419","Other Copper Products","15",106157.42,NA,106157.42,3527196232.71,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"613",2012,"Metals","157505","Nickel Bars","15",2743,NA,2743,2673739637.19,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"614",2012,"Metals","157506","Nickel Sheets","15",6232,NA,6232,2078668049.94,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"616",2012,"Metals","157508","Other Nickel Products","15",17018.31,NA,17018.31,1236677033.09,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"617",2012,"Metals","157601","Raw Aluminium","15",1160,NA,1160,49281493660.6,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"618",2012,"Metals","157602","Scrap Aluminium","15",NA,2519327.12,2519327.12,13060082812.1,"0.04","#5e1f05","d3plus/icons/hs/hs_15.png"
"620",2012,"Metals","157604","Aluminium Bars","15",45690852.62,NA,45690852.62,15291254982.3,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"621",2012,"Metals","157605","Aluminium Wire","15",144585.08,51837,196422.08,3352113796.62,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"622",2012,"Metals","157606","Aluminium Plating","15",9675156.56,108162,9783318.56,26471637510.1,"0","#5e1f05","d3plus/icons/hs/hs_15.png"
"623",2012,"Metals","157607","Aluminium Foil","15",11678907.61,NA,11678907.61,11608998141.2,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"624",2012,"Metals","157608","Aluminium Pipes","15",883252.67,NA,883252.67,2303816546.86,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"625",2012,"Metals","157609","Aluminium Pipe Fittings","15",1114807.91,NA,1114807.91,725640812.07,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"626",2012,"Metals","157610","Aluminium Structures","15",14692149.77,NA,14692149.77,8826988048.14,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"627",2012,"Metals","157611","Large Aluminium Containers","15",12655,NA,12655,216936514.69,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"628",2012,"Metals","157612","Aluminium Cans","15",1026176.68,NA,1026176.68,4873238692.5,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"629",2012,"Metals","157613","Aluminium Gas Containers","15",140068.31,NA,140068.31,367782194.54,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"630",2012,"Metals","157614","Stranded Aluminium Wire","15",8620878.78,NA,8620878.78,1565592221.59,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"631",2012,"Metals","157615","Aluminium Housewares","15",19037458.88,NA,19037458.88,4383007663.63,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"632",2012,"Metals","157616","Other Aluminium Products","15",10680582.96,NA,10680582.96,13596546283.2,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"633",2012,"Metals","157801","Raw Lead","15",NA,1473698.83,1473698.83,6013795078.77,"0.05","#5e1f05","d3plus/icons/hs/hs_15.png"
"634",2012,"Metals","157802","Scrap Lead","15",NA,256122,256122,507063245.28,"0.11","#5e1f05","d3plus/icons/hs/hs_15.png"
"638",2012,"Metals","157806","Other Lead Products","15",129039.6,38953,167992.6,419736434.8,"0.02","#5e1f05","d3plus/icons/hs/hs_15.png"
"639",2012,"Metals","157901","Raw Zinc","15",77215.08,NA,77215.08,11167103820.7,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
"641",2012,"Metals","157903","Zinc Powder","15",NA,87851,87851,435501397.52,"0.04","#5e1f05","d3plus/icons/hs/hs_15.png"
"642",2012,"Metals","157904","Zinc Bars","15",44911.56,NA,44911.56,216187000.73,NA,"#5e1f05","d3plus/icons/hs/hs_15.png"
